Purchase Budget,House Age,Number of Bedrooms (BHK),Area's Resident Population,City,Furnishing Status,Price
2973945,6,2,68551,Tiruppur,Semi-furnished,3003010
3317976,6,2,38008,Tiruppur,Unfurnished,3017279
3464956,7,2,83270,Tiruppur,Fully furnished,3553561
3377826,7,2,79014,Tiruppur,Semi-furnished,3297979
3045528,7,2,90768,Tiruppur,Unfurnished,2891291
3109395,8,2,15276,Tiruppur,Fully furnished,3096747
3740435,8,2,26068,Tiruppur,Semi-furnished,3420080
3473557,8,2,52217,Tiruppur,Unfurnished,3094781
3218380,9,2,43073,Tiruppur,Fully furnished,3201729
3469084,9,2,75927,Tiruppur,Semi-furnished,3284543
3416241,9,2,81734,Tiruppur,Unfurnished,3077158
3759742,10,2,42280,Tiruppur,Fully furnished,3570420
3002682,10,2,82952,Tiruppur,Semi-furnished,2904533
3155593,10,2,92630,Tiruppur,Unfurnished,2862037
3567876,11,2,55269,Tiruppur,Fully furnished,3410178
2975119,11,2,11619,Tiruppur,Semi-furnished,2683652
3361211,11,2,64121,Tiruppur,Unfurnished,2912587
2901415,12,2,90334,Tiruppur,Fully furnished,2935810
3071576,12,2,59326,Tiruppur,Semi-furnished,2816915
3400656,12,2,78893,Tiruppur,Unfurnished,2930063
3661062,13,2,69103,Tiruppur,Fully furnished,3419434
3639627,13,2,4445,Tiruppur,Semi-furnished,3080896
2932367,13,2,41610,Tiruppur,Unfurnished,2445141
3748851,14,2,78879,Tiruppur,Fully furnished,3458661
3651322,14,2,70518,Tiruppur,Semi-furnished,3186144
2865784,14,2,50505,Tiruppur,Unfurnished,2365107
3565763,15,2,63089,Tiruppur,Fully furnished,3233776
3033482,15,2,40775,Tiruppur,Semi-furnished,2600151
2968617,15,2,15404,Tiruppur,Unfurnished,2315038
3674004,0,2.5,1760,Tiruppur,Fully furnished,3888615
4216526,0,2.5,6355,Tiruppur,Semi-furnished,4131041
3488767,0,2.5,39791,Tiruppur,Unfurnished,3471503
4124844,1,2.5,60643,Tiruppur,Fully furnished,4337796
3479523,1,2.5,72109,Tiruppur,Semi-furnished,3692577
4359272,1,2.5,10546,Tiruppur,Unfurnished,4045748
3658901,2,2.5,35859,Tiruppur,Fully furnished,3904155
3427090,2,2.5,72689,Tiruppur,Semi-furnished,3629004
3450102,2,2.5,27449,Tiruppur,Unfurnished,3366965
4127198,3,2.5,37872,Tiruppur,Fully furnished,4237489
4162897,3,2.5,98467,Tiruppur,Semi-furnished,4217929
3690023,3,2.5,76558,Tiruppur,Unfurnished,3630345
4329877,4,2.5,57021,Tiruppur,Fully furnished,4404653
3901174,4,2.5,57019,Tiruppur,Semi-furnished,3898834
4034900,4,2.5,87935,Tiruppur,Unfurnished,3888481
3652687,5,2.5,90230,Tiruppur,Fully furnished,3932048
3959107,5,2.5,26775,Tiruppur,Semi-furnished,3845326
3659131,5,2.5,58581,Tiruppur,Unfurnished,3507318
4002432,6,2.5,67962,Tiruppur,Fully furnished,4115865
4024609,6,2.5,76555,Tiruppur,Semi-furnished,3971624
4234873,6,2.5,11085,Tiruppur,Unfurnished,3807390
3403263,7,2.5,96069,Tiruppur,Fully furnished,3687332
4138229,7,2.5,53123,Tiruppur,Semi-furnished,3971425
3590015,7,2.5,98063,Tiruppur,Unfurnished,3473650
4108996,8,2.5,67965,Tiruppur,Fully furnished,4124860
4126111,8,2.5,64258,Tiruppur,Semi-furnished,3949712
3647188,8,2.5,21836,Tiruppur,Unfurnished,3312402
3900470,9,2.5,94570,Tiruppur,Fully furnished,3985911
3421859,9,2.5,70740,Tiruppur,Semi-furnished,3389741
3424593,9,2.5,14071,Tiruppur,Unfurnished,3087147
3674004,10,2.5,1760,Tiruppur,Fully furnished,3568615
4216526,10,2.5,6355,Tiruppur,Semi-furnished,3811041
3488767,10,2.5,39791,Tiruppur,Unfurnished,3151503
4124844,11,2.5,60643,Tiruppur,Fully furnished,3997796
3479523,11,2.5,72109,Tiruppur,Semi-furnished,3352577
4359272,11,2.5,10546,Tiruppur,Unfurnished,3705748
3658901,12,2.5,35859,Tiruppur,Fully furnished,3544155
3427090,12,2.5,72689,Tiruppur,Semi-furnished,3269004
3450102,12,2.5,27449,Tiruppur,Unfurnished,3006965
4127198,13,2.5,37872,Tiruppur,Fully furnished,3857489
4162897,13,2.5,98467,Tiruppur,Semi-furnished,3837929
3690023,13,2.5,76558,Tiruppur,Unfurnished,3250345
4329877,14,2.5,57021,Tiruppur,Fully furnished,4004653
3901174,14,2.5,57019,Tiruppur,Semi-furnished,3498834
4034900,14,2.5,87935,Tiruppur,Unfurnished,3488481
3652687,15,2.5,90230,Tiruppur,Fully furnished,3512048
3959107,15,2.5,26775,Tiruppur,Semi-furnished,3425326
3659131,15,2.5,58581,Tiruppur,Unfurnished,3087318
4214357,0,3,64286,Tiruppur,Fully furnished,4604341
4796016,0,3,60258,Tiruppur,Semi-furnished,4857540
4070168,0,3,28717,Tiruppur,Unfurnished,4056505
4203268,1,3,90378,Tiruppur,Fully furnished,4630315
4237809,1,3,42650,Tiruppur,Semi-furnished,4371565
4473078,1,3,34049,Tiruppur,Unfurnished,4351447
4829294,2,3,56934,Tiruppur,Fully furnished,5007518
4494304,2,3,92875,Tiruppur,Semi-furnished,4651996
4763916,2,3,33848,Tiruppur,Unfurnished,4547042
4847798,3,3,38398,Tiruppur,Fully furnished,4953802
4739713,3,3,26650,Tiruppur,Semi-furnished,4665812
4028247,3,3,78727,Tiruppur,Unfurnished,4059667
4058183,4,3,98673,Tiruppur,Fully furnished,4457300
4668340,4,3,95175,Tiruppur,Semi-furnished,4733323
4127612,4,3,27028,Tiruppur,Unfurnished,3992447
4888732,5,3,67572,Tiruppur,Fully furnished,4989095
4410314,5,3,60393,Tiruppur,Semi-furnished,4429703
4075727,5,3,17126,Tiruppur,Unfurnished,3900230
4040470,6,3,62177,Tiruppur,Fully furnished,4299547
4655117,6,3,83406,Tiruppur,Semi-furnished,4633382
4041145,6,3,50364,Tiruppur,Unfurnished,3914071
4797408,7,3,93767,Tiruppur,Fully furnished,4909317
4564323,7,3,22387,Tiruppur,Semi-furnished,4395137
4170942,7,3,78209,Tiruppur,Unfurnished,4038976
4385336,8,3,32352,Tiruppur,Fully furnished,4424030
4650487,8,3,28681,Tiruppur,Semi-furnished,4437468
4338458,8,3,33023,Tiruppur,Unfurnished,4029879
4009509,9,3,34344,Tiruppur,Fully furnished,4103784
4132478,9,3,42484,Tiruppur,Semi-furnished,4035148
4938455,9,3,4280,Tiruppur,Unfurnished,4383642
4214357,10,3,64286,Tiruppur,Fully furnished,4284341
4796016,10,3,60258,Tiruppur,Semi-furnished,4537540
4070168,10,3,28717,Tiruppur,Unfurnished,3736505
4203268,11,3,90378,Tiruppur,Fully furnished,4290315
4237809,11,3,42650,Tiruppur,Semi-furnished,4031565
4473078,11,3,34049,Tiruppur,Unfurnished,4011447
4829294,12,3,56934,Tiruppur,Fully furnished,4647518
4494304,12,3,92875,Tiruppur,Semi-furnished,4291996
4763916,12,3,33848,Tiruppur,Unfurnished,4187042
4847798,13,3,38398,Tiruppur,Fully furnished,4573802
4739713,13,3,26650,Tiruppur,Semi-furnished,4285812
4028247,13,3,78727,Tiruppur,Unfurnished,3679667
4058183,14,3,98673,Tiruppur,Fully furnished,4057300
4668340,14,3,95175,Tiruppur,Semi-furnished,4333323
4127612,14,3,27028,Tiruppur,Unfurnished,3592447
4888732,15,3,67572,Tiruppur,Fully furnished,4569095
4410314,15,3,60393,Tiruppur,Semi-furnished,4009703
4075727,15,3,17126,Tiruppur,Unfurnished,3480230
5536835,0,3.5,23177,Tiruppur,Fully furnished,5701484
5342135,0,3.5,35154,Tiruppur,Semi-furnished,5399861
4677939,0,3.5,73926,Tiruppur,Unfurnished,4800371
4725321,1,3.5,92275,Tiruppur,Fully furnished,5213749
5341264,1,3.5,28742,Tiruppur,Semi-furnished,5362093
5182646,1,3.5,20753,Tiruppur,Unfurnished,5043968
4979802,2,3.5,13249,Tiruppur,Fully furnished,5208297
5325267,2,3.5,58168,Tiruppur,Semi-furnished,5389673
4706642,2,3.5,96005,Tiruppur,Unfurnished,4822759
5418649,3,3.5,49782,Tiruppur,Fully furnished,5595194
5198048,3,3.5,21348,Tiruppur,Semi-furnished,5184982
5132879,3,3.5,80936,Tiruppur,Unfurnished,5086547
5286638,4,3.5,64141,Tiruppur,Fully furnished,5497455
5557461,4,3.5,99006,Tiruppur,Semi-furnished,5599984
5340004,4,3.5,70180,Tiruppur,Unfurnished,5191299
5229319,5,3.5,52576,Tiruppur,Fully furnished,5397450
5052733,5,3.5,84877,Tiruppur,Semi-furnished,5154306
5381300,5,3.5,95197,Tiruppur,Unfurnished,5246721
5228732,6,3.5,8103,Tiruppur,Fully furnished,5266163
4810702,6,3.5,94297,Tiruppur,Semi-furnished,4958087
5598555,6,3.5,42954,Tiruppur,Unfurnished,5263901
5346627,7,3.5,18544,Tiruppur,Fully furnished,5343733
5537889,7,3.5,55492,Tiruppur,Semi-furnished,5390378
5146030,7,3.5,27501,Tiruppur,Unfurnished,4850985
5526477,8,3.5,93706,Tiruppur,Fully furnished,5608776
4603229,8,3.5,94161,Tiruppur,Semi-furnished,4728108
5255723,8,3.5,71874,Tiruppur,Unfurnished,4994972
4855424,9,3.5,35048,Tiruppur,Fully furnished,4930728
5472135,9,3.5,94347,Tiruppur,Semi-furnished,5349886
4613219,9,3.5,63214,Tiruppur,Unfurnished,4448617
5536835,10,3.5,23177,Tiruppur,Fully furnished,5381484
5342135,10,3.5,35154,Tiruppur,Semi-furnished,5079861
4677939,10,3.5,73926,Tiruppur,Unfurnished,4480371
4725321,11,3.5,92275,Tiruppur,Fully furnished,4873749
5341264,11,3.5,28742,Tiruppur,Semi-furnished,5022093
5182646,11,3.5,20753,Tiruppur,Unfurnished,4703968
4979802,12,3.5,13249,Tiruppur,Fully furnished,4848297
5325267,12,3.5,58168,Tiruppur,Semi-furnished,5029673
4706642,12,3.5,96005,Tiruppur,Unfurnished,4462759
5418649,13,3.5,49782,Tiruppur,Fully furnished,5215194
5198048,13,3.5,21348,Tiruppur,Semi-furnished,4804982
5132879,13,3.5,80936,Tiruppur,Unfurnished,4706547
5286638,14,3.5,64141,Tiruppur,Fully furnished,5097455
5557461,14,3.5,99006,Tiruppur,Semi-furnished,5199984
5340004,14,3.5,70180,Tiruppur,Unfurnished,4791299
5229319,15,3.5,52576,Tiruppur,Fully furnished,4977450
5052733,15,3.5,84877,Tiruppur,Semi-furnished,4734306
5381300,15,3.5,95197,Tiruppur,Unfurnished,4826721
5922458,0,4,8517,Tiruppur,Fully furnished,6159805
5698757,0,4,24459,Tiruppur,Semi-furnished,5844865
5660495,0,4,8996,Tiruppur,Unfurnished,5601767
5710090,1,4,69010,Tiruppur,Fully furnished,6108490
5932423,1,4,27314,Tiruppur,Semi-furnished,6005732
6165603,1,4,8300,Tiruppur,Unfurnished,5961118
5741638,2,4,67068,Tiruppur,Fully furnished,6103194
5975326,2,4,13663,Tiruppur,Semi-furnished,5983306
5907922,2,4,88074,Tiruppur,Unfurnished,5915784
5546758,3,4,98181,Tiruppur,Fully furnished,5996534
5377827,3,4,71832,Tiruppur,Semi-furnished,5630179
5748347,3,4,71441,Tiruppur,Unfurnished,5730914
6163913,4,4,8399,Tiruppur,Fully furnished,6239052
5463570,4,4,91282,Tiruppur,Semi-furnished,5709134
5936225,4,4,70952,Tiruppur,Unfurnished,5843625
5768348,5,4,50479,Tiruppur,Fully furnished,5999998
5759564,5,4,72323,Tiruppur,Semi-furnished,5861379
5868418,5,4,41544,Tiruppur,Unfurnished,5696394
5400630,6,4,89394,Tiruppur,Fully furnished,5773146
5268063,6,4,18469,Tiruppur,Semi-furnished,5336360
5554234,6,4,98376,Tiruppur,Unfurnished,5549645
5698585,7,4,25696,Tiruppur,Fully furnished,5824456
5780773,7,4,17418,Tiruppur,Semi-furnished,5688707
5753887,7,4,67992,Tiruppur,Unfurnished,5599537
5920595,8,4,38134,Tiruppur,Fully furnished,5983547
5677914,8,4,14310,Tiruppur,Semi-furnished,5566697
5363962,8,4,77990,Tiruppur,Unfurnished,5288189
6124817,9,4,97348,Tiruppur,Fully furnished,6230027
5654785,9,4,8035,Tiruppur,Semi-furnished,5496314
5960825,9,4,88998,Tiruppur,Unfurnished,5727023
5922458,10,4,8517,Tiruppur,Fully furnished,5839805
5698757,10,4,24459,Tiruppur,Semi-furnished,5524865
5660495,10,4,8996,Tiruppur,Unfurnished,5281767
5710090,11,4,69010,Tiruppur,Fully furnished,5768490
5932423,11,4,27314,Tiruppur,Semi-furnished,5665732
6165603,11,4,8300,Tiruppur,Unfurnished,5621118
5741638,12,4,67068,Tiruppur,Fully furnished,5743194
5975326,12,4,13663,Tiruppur,Semi-furnished,5623306
5907922,12,4,88074,Tiruppur,Unfurnished,5555784
5546758,13,4,98181,Tiruppur,Fully furnished,5616534
5377827,13,4,71832,Tiruppur,Semi-furnished,5250179
5748347,13,4,71441,Tiruppur,Unfurnished,5350914
6163913,14,4,8399,Tiruppur,Fully furnished,5839052
5463570,14,4,91282,Tiruppur,Semi-furnished,5309134
5936225,14,4,70952,Tiruppur,Unfurnished,5443625
5768348,15,4,50479,Tiruppur,Fully furnished,5579998
5759564,15,4,72323,Tiruppur,Semi-furnished,5441379
5868418,15,4,41544,Tiruppur,Unfurnished,5276394
6395464,0,4.5,52377,Tiruppur,Fully furnished,6828282
6622471,0,4.5,53225,Tiruppur,Semi-furnished,6822673
6560271,0,4.5,20772,Tiruppur,Unfurnished,6524004
6030009,1,4.5,54979,Tiruppur,Fully furnished,6533261
6056492,1,4.5,89361,Tiruppur,Semi-furnished,6449028
5958595,1,4.5,52427,Tiruppur,Unfurnished,6113372
6690461,2,4.5,23622,Tiruppur,Fully furnished,6941219
6459376,2,4.5,36207,Tiruppur,Semi-furnished,6613281
6118507,2,4.5,42756,Tiruppur,Unfurnished,6188629
6082730,3,4.5,6384,Tiruppur,Fully furnished,6414420
6740597,3,4.5,40327,Tiruppur,Semi-furnished,6809073
6389842,3,4.5,88382,Tiruppur,Unfurnished,6468220
6630023,4,4.5,90065,Tiruppur,Fully furnished,6985460
6791137,4,4.5,30179,Tiruppur,Semi-furnished,6796158
6399030,4,4.5,5134,Tiruppur,Unfurnished,6263058
6724762,5,4.5,89158,Tiruppur,Fully furnished,7024467
5955328,5,4.5,18015,Tiruppur,Semi-furnished,6103182
6292999,5,4.5,71236,Tiruppur,Unfurnished,6296898
5831641,6,4.5,98173,Tiruppur,Fully furnished,6332528
6577339,6,4.5,14924,Tiruppur,Semi-furnished,6536110
6186721,6,4.5,61211,Tiruppur,Unfurnished,6161072
6282750,7,4.5,99969,Tiruppur,Fully furnished,6644322
6439723,7,4.5,94942,Tiruppur,Semi-furnished,6572562
6509208,7,4.5,75798,Tiruppur,Unfurnished,6403254
6129364,8,4.5,66357,Tiruppur,Fully furnished,6416802
6180227,8,4.5,69421,Tiruppur,Semi-furnished,6282199
6378638,8,4.5,37716,Tiruppur,Unfurnished,6183240
6530508,9,4.5,69845,Tiruppur,Fully furnished,6690345
6554593,9,4.5,63244,Tiruppur,Semi-furnished,6514127
6448968,9,4.5,66438,Tiruppur,Unfurnished,6260879
6395464,10,4.5,52377,Tiruppur,Fully furnished,6508282
6622471,10,4.5,53225,Tiruppur,Semi-furnished,6502673
6560271,10,4.5,20772,Tiruppur,Unfurnished,6204004
6030009,11,4.5,54979,Tiruppur,Fully furnished,6193261
6056492,11,4.5,89361,Tiruppur,Semi-furnished,6109028
5958595,11,4.5,52427,Tiruppur,Unfurnished,5773372
6690461,12,4.5,23622,Tiruppur,Fully furnished,6581219
6459376,12,4.5,36207,Tiruppur,Semi-furnished,6253281
6118507,12,4.5,42756,Tiruppur,Unfurnished,5828629
6082730,13,4.5,6384,Tiruppur,Fully furnished,6034420
6740597,13,4.5,40327,Tiruppur,Semi-furnished,6429073
6389842,13,4.5,88382,Tiruppur,Unfurnished,6088220
6630023,14,4.5,90065,Tiruppur,Fully furnished,6585460
6791137,14,4.5,30179,Tiruppur,Semi-furnished,6396158
6399030,14,4.5,5134,Tiruppur,Unfurnished,5863058
6724762,15,4.5,89158,Tiruppur,Fully furnished,6604467
5955328,15,4.5,18015,Tiruppur,Semi-furnished,5683182
6292999,15,4.5,71236,Tiruppur,Unfurnished,5876898
7229063,0,5,94880,Tiruppur,Fully furnished,7782824
6944055,0,5,776,Tiruppur,Semi-furnished,7179189
6990759,0,5,97904,Tiruppur,Unfurnished,7248366
7744270,1,5,52630,Tiruppur,Fully furnished,8058431
7235366,1,5,1377,Tiruppur,Semi-furnished,7378908
7732997,1,5,9019,Tiruppur,Unfurnished,7593920
7701697,2,5,64856,Tiruppur,Fully furnished,8027973
7118804,2,5,30973,Tiruppur,Semi-furnished,7330432
6906144,2,5,75473,Tiruppur,Unfurnished,7086710
7412729,3,5,3648,Tiruppur,Fully furnished,7646700
7138925,3,5,99408,Tiruppur,Semi-furnished,7469281
7157665,3,5,53932,Tiruppur,Unfurnished,7203476
7210348,4,5,14704,Tiruppur,Fully furnished,7488213
7569728,4,5,23624,Tiruppur,Semi-furnished,7600966
7453545,4,5,76929,Tiruppur,Unfurnished,7449938
7101807,5,5,20143,Tiruppur,Fully furnished,7386688
7345391,5,5,16859,Tiruppur,Semi-furnished,7384587
7104728,5,5,56861,Tiruppur,Unfurnished,7109687
7794391,6,5,51335,Tiruppur,Fully furnished,7948674
7426965,6,5,90113,Tiruppur,Semi-furnished,7574742
7661254,6,5,49435,Tiruppur,Unfurnished,7483310
7294247,7,5,39639,Tiruppur,Fully furnished,7507834
7147620,7,5,65401,Tiruppur,Semi-furnished,7273073
6984090,7,5,59237,Tiruppur,Unfurnished,6955230
7754147,8,5,53375,Tiruppur,Fully furnished,7850577
7811983,8,5,21335,Tiruppur,Semi-furnished,7644044
6975539,8,5,2349,Tiruppur,Unfurnished,6786577
7037306,9,5,80512,Tiruppur,Fully furnished,7326479
7003872,9,5,60826,Tiruppur,Semi-furnished,7077760
7538870,9,5,83604,Tiruppur,Unfurnished,7354470
7229063,10,5,94880,Tiruppur,Fully furnished,7462824
6944055,10,5,776,Tiruppur,Semi-furnished,6859189
6990759,10,5,97904,Tiruppur,Unfurnished,6928366
7744270,11,5,52630,Tiruppur,Fully furnished,7718431
7235366,11,5,1377,Tiruppur,Semi-furnished,7038908
7732997,11,5,9019,Tiruppur,Unfurnished,7253920
7701697,12,5,64856,Tiruppur,Fully furnished,7667973
7118804,12,5,30973,Tiruppur,Semi-furnished,6970432
6906144,12,5,75473,Tiruppur,Unfurnished,6726710
7412729,13,5,3648,Tiruppur,Fully furnished,7266700
7138925,13,5,99408,Tiruppur,Semi-furnished,7089281
7157665,13,5,53932,Tiruppur,Unfurnished,6823476
7210348,14,5,14704,Tiruppur,Fully furnished,7088213
7569728,14,5,23624,Tiruppur,Semi-furnished,7200966
7453545,14,5,76929,Tiruppur,Unfurnished,7049938
7101807,15,5,20143,Tiruppur,Fully furnished,6966688
7345391,15,5,16859,Tiruppur,Semi-furnished,6964587
7104728,15,5,56861,Tiruppur,Unfurnished,6689687
1692706,0,1,27509,Bhubaneswar,Fully furnished,2436976
2307590,0,1,10236,Bhubaneswar,Semi-furnished,2686288
2195062,0,1,9462,Bhubaneswar,Unfurnished,2419064
1820151,1,1,49972,Bhubaneswar,Fully furnished,2560253
1661068,1,1,88702,Bhubaneswar,Semi-furnished,2344556
1531844,1,1,11983,Bhubaneswar,Unfurnished,1897564
2304210,2,1,666,Bhubaneswar,Fully furnished,2794665
1584917,2,1,48212,Bhubaneswar,Semi-furnished,2172603
1887383,2,1,36417,Bhubaneswar,Unfurnished,2196528
2138184,3,1,11185,Bhubaneswar,Fully furnished,2664627
1886752,3,1,83242,Bhubaneswar,Semi-furnished,2452064
1857147,3,1,22184,Bhubaneswar,Unfurnished,2115237
1553365,4,1,33198,Bhubaneswar,Fully furnished,2239593
2387943,4,1,68702,Bhubaneswar,Semi-furnished,2771981
2445759,4,1,44322,Bhubaneswar,Unfurnished,2582285
2233923,5,1,55943,Bhubaneswar,Fully furnished,2775856
2343898,5,1,52238,Bhubaneswar,Semi-furnished,2671286
1556792,5,1,9358,Bhubaneswar,Unfurnished,1798750
1510823,6,1,24174,Bhubaneswar,Fully furnished,2123408
1704064,6,1,9687,Bhubaneswar,Semi-furnished,2058400
2291851,6,1,44006,Bhubaneswar,Unfurnished,2400620
1945400,7,1,50986,Bhubaneswar,Fully furnished,2477673
2494835,7,1,35309,Bhubaneswar,Semi-furnished,2680754
1502541,7,1,21130,Bhubaneswar,Unfurnished,1715417
1508053,8,1,8912,Bhubaneswar,Fully furnished,2015727
1952688,8,1,55233,Bhubaneswar,Semi-furnished,2275555
1809371,8,1,92127,Bhubaneswar,Unfurnished,2067801
2077385,9,1,39424,Bhubaneswar,Fully furnished,2476545
1907266,9,1,25879,Bhubaneswar,Semi-furnished,2137456
2347555,9,1,97589,Bhubaneswar,Unfurnished,2449838
1692706,10,1,27509,Bhubaneswar,Fully furnished,2116976
2307590,10,1,10236,Bhubaneswar,Semi-furnished,2366288
2195062,10,1,9462,Bhubaneswar,Unfurnished,2099064
1820151,11,1,49972,Bhubaneswar,Fully furnished,2220253
1661068,11,1,88702,Bhubaneswar,Semi-furnished,2004556
1531844,11,1,11983,Bhubaneswar,Unfurnished,1557564
2304210,12,1,666,Bhubaneswar,Fully furnished,2434665
1584917,12,1,48212,Bhubaneswar,Semi-furnished,1812603
1887383,12,1,36417,Bhubaneswar,Unfurnished,1836528
2138184,13,1,11185,Bhubaneswar,Fully furnished,2284627
1886752,13,1,83242,Bhubaneswar,Semi-furnished,2072064
1857147,13,1,22184,Bhubaneswar,Unfurnished,1735237
1553365,14,1,33198,Bhubaneswar,Fully furnished,1839593
2387943,14,1,68702,Bhubaneswar,Semi-furnished,2371981
2445759,14,1,44322,Bhubaneswar,Unfurnished,2182285
2233923,15,1,55943,Bhubaneswar,Fully furnished,2355856
2343898,15,1,52238,Bhubaneswar,Semi-furnished,2251286
1556792,15,1,9358,Bhubaneswar,Unfurnished,1378750
2815953,0,1.5,90914,Bhubaneswar,Fully furnished,3552635
3192519,0,1.5,70948,Bhubaneswar,Semi-furnished,3614900
2857929,0,1.5,29006,Bhubaneswar,Unfurnished,3088339
2808800,1,1.5,74692,Bhubaneswar,Fully furnished,3488510
2399513,1,1.5,98094,Bhubaneswar,Semi-furnished,3048937
2201353,1,1.5,5600,Bhubaneswar,Unfurnished,2514848
2953734,2,1.5,3626,Bhubaneswar,Fully furnished,3417315
2739167,2,1.5,1751,Bhubaneswar,Semi-furnished,3070119
2953705,2,1.5,22637,Bhubaneswar,Unfurnished,3099117
2972742,3,1.5,35070,Bhubaneswar,Fully furnished,3473938
2339782,3,1.5,88396,Bhubaneswar,Semi-furnished,2930206
2451239,3,1.5,7486,Bhubaneswar,Unfurnished,2656911
2812219,4,1.5,1948,Bhubaneswar,Fully furnished,3250072
2840141,4,1.5,51079,Bhubaneswar,Semi-furnished,3199381
3049244,4,1.5,70802,Bhubaneswar,Unfurnished,3221690
2549457,5,1.5,27185,Bhubaneswar,Fully furnished,3074894
3038650,5,1.5,72894,Bhubaneswar,Semi-furnished,3367241
2291719,5,1.5,17636,Bhubaneswar,Unfurnished,2498006
3141821,6,1.5,36516,Bhubaneswar,Fully furnished,3512619
2453625,6,1.5,87006,Bhubaneswar,Semi-furnished,2920668
2688583,6,1.5,80110,Bhubaneswar,Unfurnished,2904065
2768167,7,1.5,27527,Bhubaneswar,Fully furnished,3173866
2548819,7,1.5,64185,Bhubaneswar,Semi-furnished,2907809
2620630,7,1.5,65360,Bhubaneswar,Unfurnished,2784971
2283059,8,1.5,89138,Bhubaneswar,Fully furnished,2903728
2484782,8,1.5,75697,Bhubaneswar,Semi-furnished,2847468
2203137,8,1.5,3037,Bhubaneswar,Unfurnished,2293566
2684211,9,1.5,95238,Bhubaneswar,Fully furnished,3183024
3188972,9,1.5,85776,Bhubaneswar,Semi-furnished,3365826
2514410,9,1.5,23393,Bhubaneswar,Unfurnished,2535916
2815953,10,1.5,90914,Bhubaneswar,Fully furnished,3232635
3192519,10,1.5,70948,Bhubaneswar,Semi-furnished,3294900
2857929,10,1.5,29006,Bhubaneswar,Unfurnished,2768339
2808800,11,1.5,74692,Bhubaneswar,Fully furnished,3148510
2399513,11,1.5,98094,Bhubaneswar,Semi-furnished,2708937
2201353,11,1.5,5600,Bhubaneswar,Unfurnished,2174848
2953734,12,1.5,3626,Bhubaneswar,Fully furnished,3057315
2739167,12,1.5,1751,Bhubaneswar,Semi-furnished,2710119
2953705,12,1.5,22637,Bhubaneswar,Unfurnished,2739117
2972742,13,1.5,35070,Bhubaneswar,Fully furnished,3093938
2339782,13,1.5,88396,Bhubaneswar,Semi-furnished,2550206
