Purchase Budget,House Age,Number of Bedrooms (BHK),Area's Resident Population,City,Furnishing Status,Price
3455485,9,2.0,23149,Jhansi,Semi-furnished,3063282
3537880,9,2.0,39351,Jhansi,Unfurnished,3076410
3798870,0,2.5,97521,Jhansi,Fully furnished,4049222
3848879,0,2.5,76519,Jhansi,Semi-furnished,3813217
4123737,0,2.5,55977,Jhansi,Unfurnished,3759852
4079708,1,2.5,26934,Jhansi,Fully furnished,3840370
4255957,1,2.5,58468,Jhansi,Semi-furnished,4020574
4182681,1,2.5,58207,Jhansi,Unfurnished,3810387
4342845,2,2.5,16288,Jhansi,Fully furnished,3977004
3474103,2,2.5,58782,Jhansi,Semi-furnished,3386974
3911216,2,2.5,57653,Jhansi,Unfurnished,3579891
3693283,3,2.5,60077,Jhansi,Fully furnished,3710088
4315868,3,2.5,68178,Jhansi,Semi-furnished,4106762
3520968,3,2.5,21577,Jhansi,Unfurnished,3041236
3470975,4,2.5,62080,Jhansi,Fully furnished,3534260
3605558,4,2.5,11128,Jhansi,Semi-furnished,3186214
4189818,4,2.5,81078,Jhansi,Unfurnished,3923322
3827633,5,2.5,57777,Jhansi,Fully furnished,3783768
3794606,5,2.5,18655,Jhansi,Semi-furnished,3372615
3534148,5,2.5,60178,Jhansi,Unfurnished,3263386
3934592,6,2.5,98700,Jhansi,Fully furnished,4104874
3957291,6,2.5,75192,Jhansi,Semi-furnished,3831985
3702087,6,2.5,24735,Jhansi,Unfurnished,3175080
4004940,7,2.5,37394,Jhansi,Fully furnished,3783316
3894979,7,2.5,60724,Jhansi,Semi-furnished,3685327
4302772,7,2.5,27798,Jhansi,Unfurnished,3664006
3955531,8,2.5,71578,Jhansi,Fully furnished,3938893
3574457,8,2.5,30104,Jhansi,Semi-furnished,3235190
3560246,8,2.5,97792,Jhansi,Unfurnished,3479949
4212678,9,2.5,48443,Jhansi,Fully furnished,3995800
3402700,9,2.5,99045,Jhansi,Semi-furnished,3501430
4070216,9,2.5,80475,Jhansi,Unfurnished,3774023
4562023,0,3.0,36946,Jhansi,Fully furnished,4321294
4294050,0,3.0,40311,Jhansi,Semi-furnished,3977106
4177858,0,3.0,8573,Jhansi,Unfurnished,3543724
4085745,1,3.0,58692,Jhansi,Fully furnished,4060748
4604628,1,3.0,3769,Jhansi,Semi-furnished,3996316
4923300,1,3.0,19519,Jhansi,Unfurnished,4195754
4825003,2,3.0,53407,Jhansi,Fully furnished,4610444
4853381,2,3.0,98101,Jhansi,Semi-furnished,4751311
4170094,2,3.0,63139,Jhansi,Unfurnished,3844909
4792249,3,3.0,31889,Jhansi,Fully furnished,4445133
4798789,3,3.0,85723,Jhansi,Semi-furnished,4623369
4156532,3,3.0,67373,Jhansi,Unfurnished,3849464
4924135,4,3.0,16799,Jhansi,Fully furnished,4450102
4409757,4,3.0,12141,Jhansi,Semi-furnished,3860652
4051046,4,3.0,51089,Jhansi,Unfurnished,3657371
4724106,5,3.0,76004,Jhansi,Fully furnished,4635309
4300624,5,3.0,7056,Jhansi,Semi-furnished,3732835
4767250,5,3.0,51241,Jhansi,Unfurnished,4221246
4685746,6,3.0,75706,Jhansi,Fully furnished,4592833
4178620,6,3.0,92685,Jhansi,Semi-furnished,4139006
4899876,6,3.0,21439,Jhansi,Unfurnished,4138535
4615884,7,3.0,17467,Jhansi,Fully furnished,4177509
4951555,7,3.0,68805,Jhansi,Semi-furnished,4604074
4782536,7,3.0,64714,Jhansi,Unfurnished,4294313
4755578,8,3.0,37057,Jhansi,Fully furnished,4396804
4631211,8,3.0,4289,Jhansi,Semi-furnished,3950703
4639719,8,3.0,27593,Jhansi,Unfurnished,3947333
4857750,9,3.0,54683,Jhansi,Fully furnished,4574298
4742138,9,3.0,36770,Jhansi,Semi-furnished,4224330
4003199,9,3.0,62580,Jhansi,Unfurnished,3638039
4840358,0,3.5,38854,Jhansi,Fully furnished,4580410
5099015,0,3.5,20002,Jhansi,Semi-furnished,4524224
4729811,0,3.5,25891,Jhansi,Unfurnished,4114195
4959632,1,3.5,62574,Jhansi,Fully furnished,4808150
4719947,1,3.5,48476,Jhansi,Semi-furnished,4381814
4981158,1,3.5,68392,Jhansi,Unfurnished,4560278
5194625,2,3.5,6815,Jhansi,Fully furnished,4651590
5339465,2,3.5,67441,Jhansi,Semi-furnished,4981218
5217805,2,3.5,54927,Jhansi,Unfurnished,4658806
5056815,3,3.5,53747,Jhansi,Fully furnished,4812934
5511365,3,3.5,95417,Jhansi,Semi-furnished,5276594
4787997,3,3.5,13389,Jhansi,Unfurnished,4055732
5300038,4,3.5,68187,Jhansi,Fully furnished,5084152
5095795,4,3.5,18840,Jhansi,Semi-furnished,4474676
5388494,4,3.5,97696,Jhansi,Unfurnished,5031971
5106739,5,3.5,70899,Jhansi,Fully furnished,4935785
5048666,5,3.5,9838,Jhansi,Semi-furnished,4372961
5093899,5,3.5,60790,Jhansi,Unfurnished,4564859
5070765,6,3.5,7954,Jhansi,Fully furnished,4519336
5168342,6,3.5,48506,Jhansi,Semi-furnished,4690710
5506398,6,3.5,73775,Jhansi,Unfurnished,4962768
5542958,7,3.5,5253,Jhansi,Fully furnished,4870884
4751309,7,3.5,42252,Jhansi,Semi-furnished,4309559
4923764,7,3.5,55922,Jhansi,Unfurnished,4379543
5528756,8,3.5,12748,Jhansi,Fully furnished,4894493
4886480,8,3.5,35750,Jhansi,Semi-furnished,4368684
5211794,8,3.5,1769,Jhansi,Unfurnished,4275049
5514421,9,3.5,49214,Jhansi,Fully furnished,5091821
4874541,9,3.5,58054,Jhansi,Semi-furnished,4482957
5006632,9,3.5,89179,Jhansi,Unfurnished,4625380
5412610,0,4.0,66440,Jhansi,Fully furnished,5228728
5854937,0,4.0,36781,Jhansi,Semi-furnished,5254636
5621210,0,4.0,69335,Jhansi,Unfurnished,5112978
5249651,1,4.0,20465,Jhansi,Fully furnished,4812511
5868051,1,4.0,88234,Jhansi,Semi-furnished,5563845
6169833,1,4.0,40750,Jhansi,Unfurnished,5370366
5301478,2,4.0,54615,Jhansi,Fully furnished,5048872
6194012,2,4.0,74926,Jhansi,Semi-furnished,5734766
5725504,2,4.0,77675,Jhansi,Unfurnished,5226453
5725138,3,4.0,1446,Jhansi,Fully furnished,5058786
5489485,3,4.0,67021,Jhansi,Semi-furnished,5113714
5792315,3,4.0,23775,Jhansi,Unfurnished,4946502
5669555,4,4.0,68485,Jhansi,Fully furnished,5406554
5405702,4,4.0,34339,Jhansi,Semi-furnished,4840596
5881070,4,4.0,65931,Jhansi,Unfurnished,5260442
5965112,5,4.0,72152,Jhansi,Fully furnished,5655002
5538302,5,4.0,20472,Jhansi,Semi-furnished,4853474
5849603,5,4.0,25394,Jhansi,Unfurnished,4982046
6152316,6,4.0,11006,Jhansi,Fully furnished,5427889
5842763,6,4.0,79425,Jhansi,Semi-furnished,5440760
6163428,6,4.0,13961,Jhansi,Unfurnished,5154508
5469505,7,4.0,73498,Jhansi,Fully furnished,5246592
5491259,7,4.0,30616,Jhansi,Semi-furnished,4856703
5769927,7,4.0,41158,Jhansi,Unfurnished,4992890
5616568,8,4.0,96669,Jhansi,Fully furnished,5493268
5286335,8,4.0,13053,Jhansi,Semi-furnished,4577386
5587831,8,4.0,44785,Jhansi,Unfurnished,4858975
5361614,9,4.0,43013,Jhansi,Fully furnished,4957369
5451512,9,4.0,73475,Jhansi,Semi-furnished,5062060
5381724,9,4.0,93222,Jhansi,Unfurnished,4974711
6269899,0,4.5,80972,Jhansi,Fully furnished,6026751
6627487,0,4.5,11837,Jhansi,Semi-furnished,5748012
6552700,0,4.5,62139,Jhansi,Unfurnished,5839994
6518353,1,4.5,91939,Jhansi,Fully furnished,6281316
6579828,1,4.5,21468,Jhansi,Semi-furnished,5757670
6342294,1,4.5,8644,Jhansi,Unfurnished,5340699
6473935,2,4.5,53952,Jhansi,Fully furnished,6007860
6100949,2,4.5,54522,Jhansi,Semi-furnished,5562891
6496190,2,4.5,91963,Jhansi,Unfurnished,5953730
5945780,3,4.5,71144,Jhansi,Fully furnished,5678488
6045074,3,4.5,98972,Jhansi,Semi-furnished,5774891
6741617,3,4.5,14527,Jhansi,Unfurnished,5675456
6308913,4,4.5,366,Jhansi,Fully furnished,5534326
5861887,4,4.5,986,Jhansi,Semi-furnished,5030426
6222311,4,4.5,9414,Jhansi,Unfurnished,5219333
6255951,5,4.5,12926,Jhansi,Fully furnished,5557317
6661780,5,4.5,51119,Jhansi,Semi-furnished,5961138
5812980,5,4.5,97974,Jhansi,Unfurnished,5413228
6140442,6,4.5,88207,Jhansi,Fully furnished,5906596
5820332,6,4.5,7628,Jhansi,Semi-furnished,5017034
6106834,6,4.5,91337,Jhansi,Unfurnished,5598489
6684481,7,4.5,9433,Jhansi,Fully furnished,5859183
6754787,7,4.5,45458,Jhansi,Semi-furnished,5981578
6797378,7,4.5,66310,Jhansi,Unfurnished,5990762
6109812,8,4.5,14823,Jhansi,Fully furnished,5421788
5943802,8,4.5,9482,Jhansi,Semi-furnished,5106934
5887211,8,4.5,24872,Jhansi,Unfurnished,5004001
6581849,9,4.5,5639,Jhansi,Fully furnished,5734313
6111391,9,4.5,35056,Jhansi,Semi-furnished,5384449
5830497,9,4.5,23266,Jhansi,Unfurnished,4938994
6921682,0,5.0,47335,Jhansi,Fully furnished,6371356
7266450,0,5.0,98930,Jhansi,Semi-furnished,6806740
6929445,0,5.0,94838,Jhansi,Unfurnished,6362584
7020013,1,5.0,31983,Jhansi,Fully furnished,6347908
6994856,1,5.0,77826,Jhansi,Semi-furnished,6452841
7587278,1,5.0,98783,Jhansi,Unfurnished,6902520
7702036,2,5.0,16827,Jhansi,Fully furnished,6792591
7831336,2,5.0,89200,Jhansi,Semi-furnished,7180269
7472236,2,5.0,10881,Jhansi,Unfurnished,6273075
7883693,3,5.0,43967,Jhansi,Fully furnished,7090756
7117192,3,5.0,23749,Jhansi,Semi-furnished,6206248
7411382,3,5.0,74286,Jhansi,Unfurnished,6594822
7361856,4,5.0,99150,Jhansi,Fully furnished,6994385
6926229,4,5.0,4004,Jhansi,Semi-furnished,5925007
7346561,4,5.0,54935,Jhansi,Unfurnished,6416859
7328052,5,5.0,33508,Jhansi,Fully furnished,6563490
7348208,5,5.0,12070,Jhansi,Semi-furnished,6300986
7855179,5,5.0,60927,Jhansi,Unfurnished,6849705
7202923,6,5.0,21469,Jhansi,Fully furnished,6381152
7330193,6,5.0,36356,Jhansi,Semi-furnished,6422290
7059095,6,5.0,65307,Jhansi,Unfurnished,6229118
7533298,7,5.0,10806,Jhansi,Fully furnished,6571474
7609846,7,5.0,64108,Jhansi,Semi-furnished,6802525
7354708,7,5.0,27057,Jhansi,Unfurnished,6226108
7297537,8,5.0,65512,Jhansi,Fully furnished,6701102
7568410,8,5.0,72562,Jhansi,Semi-furnished,6810100
7808455,8,5.0,20815,Jhansi,Unfurnished,6541654
7636470,9,5.0,91239,Jhansi,Fully furnished,7116610
7729091,9,5.0,93990,Jhansi,Semi-furnished,7057213
7358536,9,5.0,89240,Jhansi,Unfurnished,6582269
1748146,0,1.0,32311,Nagpur,Fully furnished,1942383
2240020,0,1.0,5574,Nagpur,Semi-furnished,2025460
2154877,0,1.0,58215,Nagpur,Unfurnished,2123192
2136969,1,1.0,30888,Nagpur,Fully furnished,2234903
2103882,1,1.0,39608,Nagpur,Semi-furnished,2110754
1658320,1,1.0,6517,Nagpur,Unfurnished,1405758
2010228,2,1.0,32872,Nagpur,Fully furnished,2135414
2082603,2,1.0,85752,Nagpur,Semi-furnished,2360594
1948647,2,1.0,92169,Nagpur,Unfurnished,2141932
2403661,3,1.0,54942,Nagpur,Fully furnished,2572581
1801830,3,1.0,22011,Nagpur,Semi-furnished,1743530
1574666,3,1.0,16884,Nagpur,Unfurnished,1381037
1891401,4,1.0,12198,Nagpur,Fully furnished,1896309
2312532,4,1.0,54384,Nagpur,Semi-furnished,2336330
1768859,4,1.0,89648,Nagpur,Unfurnished,1962975
1903429,5,1.0,52766,Nagpur,Fully furnished,2139339
1774906,5,1.0,69571,Nagpur,Semi-furnished,1987351
2094273,5,1.0,9653,Nagpur,Unfurnished,1733336
1588494,6,1.0,54782,Nagpur,Fully furnished,1889487
1765085,6,1.0,14347,Nagpur,Semi-furnished,1638150
2452444,6,1.0,91010,Nagpur,Unfurnished,2498015
1546066,7,1.0,70852,Nagpur,Fully furnished,1941965
1923031,7,1.0,47284,Nagpur,Semi-furnished,1952129
1530021,7,1.0,68754,Nagpur,Unfurnished,1616541
1683769,8,1.0,75466,Nagpur,Fully furnished,2069811
1795395,8,1.0,20854,Nagpur,Semi-furnished,1681440
1930363,8,1.0,97943,Nagpur,Unfurnished,2101948
2306368,9,1.0,70986,Nagpur,Fully furnished,2531010
2256049,9,1.0,94824,Nagpur,Semi-furnished,2483783
2384416,9,1.0,21077,Nagpur,Unfurnished,1993995
2355242,0,1.5,38270,Nagpur,Fully furnished,2488814
2248169,0,1.5,66494,Nagpur,Semi-furnished,2422499
2774458,0,1.5,27316,Nagpur,Unfurnished,2458462
2236125,1,1.5,3442,Nagpur,Fully furnished,2174552
3100406,1,1.5,18395,Nagpur,Semi-furnished,2805695
2529753,1,1.5,8780,Nagpur,Unfurnished,2141482
3136756,2,1.5,34262,Nagpur,Fully furnished,3069977
2239677,2,1.5,67376,Nagpur,Semi-furnished,2400998
3193667,2,1.5,16699,Nagpur,Unfurnished,2710128
2585568,3,1.5,96319,Nagpur,Fully furnished,2991368
3064176,3,1.5,78883,Nagpur,Semi-furnished,3119639
2254452,3,1.5,22704,Nagpur,Unfurnished,1984786
2246348,4,1.5,99963,Nagpur,Fully furnished,2731856
2623320,4,1.5,64159,Nagpur,Semi-furnished,2668610
2817311,4,1.5,18704,Nagpur,Unfurnished,2401073
2696550,5,1.5,5154,Nagpur,Fully furnished,2513164
2397779,5,1.5,22172,Nagpur,Semi-furnished,2226255
2747795,5,1.5,81491,Nagpur,Unfurnished,2712182
2525478,6,1.5,88106,Nagpur,Fully furnished,2864018
2720620,6,1.5,97746,Nagpur,Semi-furnished,2927972
2653790,6,1.5,70539,Nagpur,Unfurnished,2561266
2248554,7,1.5,54166,Nagpur,Fully furnished,2428839
3104317,7,1.5,35513,Nagpur,Semi-furnished,2851532
2394096,7,1.5,71319,Nagpur,Unfurnished,2348191
3182070,8,1.5,225,Nagpur,Fully furnished,2842006
2943956,8,1.5,47202,Nagpur,Semi-furnished,2783377
3034201,8,1.5,13466,Nagpur,Unfurnished,2503157
2672908,9,1.5,40367,Nagpur,Fully furnished,2665528
3121196,9,1.5,324,Nagpur,Semi-furnished,2633901
3169785,9,1.5,99742,Nagpur,Unfurnished,3119280
3505382,0,2.0,46341,Nagpur,Fully furnished,3482352
3322771,0,2.0,57509,Nagpur,Semi-furnished,3253271
3003791,0,2.0,55108,Nagpur,Unfurnished,2833681
3287847,1,2.0,82740,Nagpur,Fully furnished,3516718
3759982,1,2.0,40422,Nagpur,Semi-furnished,3490518
3688458,1,2.0,78323,Nagpur,Unfurnished,3510704
2921111,2,2.0,90126,Nagpur,Fully furnished,3257645
3274683,2,2.0,11372,Nagpur,Semi-furnished,2917978
2844547,2,2.0,9936,Nagpur,Unfurnished,2415254
2945115,3,2.0,5957,Nagpur,Fully furnished,2761834
3764696,3,2.0,67217,Nagpur,Semi-furnished,3635059
3554732,3,2.0,62747,Nagpur,Unfurnished,3290268
3699383,4,2.0,2218,Nagpur,Fully furnished,3332814
3341046,4,2.0,88663,Nagpur,Semi-furnished,3414815
2894544,4,2.0,96800,Nagpur,Unfurnished,2956435
3519728,5,2.0,7372,Nagpur,Fully furnished,3210014
3453717,5,2.0,30160,Nagpur,Semi-furnished,3143934
2919593,5,2.0,49787,Nagpur,Unfurnished,2684396
2879900,6,2.0,12635,Nagpur,Fully furnished,2719730
3401356,6,2.0,63885,Nagpur,Semi-furnished,3294395
3388672,6,2.0,28229,Nagpur,Unfurnished,2920312
3563921,7,2.0,44853,Nagpur,Fully furnished,3450255
3521707,7,2.0,47012,Nagpur,Semi-furnished,3279438
3726557,7,2.0,39433,Nagpur,Unfurnished,3247844
3769798,8,2.0,97328,Nagpur,Fully furnished,3919806
3669802,8,2.0,49481,Nagpur,Semi-furnished,3402728
3604150,8,2.0,50912,Nagpur,Unfurnished,3208792
3321924,9,2.0,4689,Nagpur,Fully furnished,2995673
3708884,9,2.0,47886,Nagpur,Semi-furnished,3414423
3414530,9,2.0,54695,Nagpur,Unfurnished,3069794
4157015,0,2.5,19697,Nagpur,Fully furnished,3868794
3951212,0,2.5,28571,Nagpur,Semi-furnished,3607396
3934406,0,2.5,52797,Nagpur,Unfurnished,3589307
3603512,1,2.5,82471,Nagpur,Fully furnished,3792636
4075931,1,2.5,36539,Nagpur,Semi-furnished,3744979
4233185,1,2.5,93201,Nagpur,Unfurnished,4060754
3466599,2,2.5,58768,Nagpur,Fully furnished,3530887
3591156,2,2.5,45355,Nagpur,Semi-furnished,3400055
4135911,2,2.5,30272,Nagpur,Unfurnished,3595361
4259309,3,2.5,61587,Nagpur,Fully furnished,4171969
3578790,3,2.5,24320,Nagpur,Semi-furnished,3253952
3639939,3,2.5,41420,Nagpur,Unfurnished,3255471
3696312,4,2.5,15053,Nagpur,Fully furnished,3432368
3788231,4,2.5,47050,Nagpur,Semi-furnished,3547885
3625260,4,2.5,38434,Nagpur,Unfurnished,3215812
3896142,5,2.5,1509,Nagpur,Fully furnished,3500968
3568271,5,2.5,59865,Nagpur,Semi-furnished,3438807
3592732,5,2.5,90852,Nagpur,Unfurnished,3494298
3738518,6,2.5,12694,Nagpur,Fully furnished,3431978
3694420,6,2.5,22725,Nagpur,Semi-furnished,3306886
3733804,6,2.5,39203,Nagpur,Unfurnished,3287261
3862956,7,2.5,83656,Nagpur,Fully furnished,3947301
4130122,7,2.5,70551,Nagpur,Semi-furnished,3932404
4252343,7,2.5,88237,Nagpur,Unfurnished,3986296
3747155,8,2.5,89437,Nagpur,Fully furnished,3879346
4363415,8,2.5,23720,Nagpur,Semi-furnished,3828052
4070401,8,2.5,13489,Nagpur,Unfurnished,3382255
4187011,9,2.5,16486,Nagpur,Fully furnished,3783525
3729449,9,2.5,12189,Nagpur,Semi-furnished,3241693
4250779,9,2.5,34135,Nagpur,Unfurnished,3640433
4717254,0,3.0,77296,Nagpur,Fully furnished,4687579
4684801,0,3.0,55024,Nagpur,Semi-furnished,4377985
4381341,0,3.0,7218,Nagpur,Unfurnished,3698381
4661422,1,3.0,76993,Nagpur,Fully furnished,4631096
4775872,1,3.0,9660,Nagpur,Semi-furnished,4168658
4109148,1,3.0,8586,Nagpur,Unfurnished,3478834
4647716,2,3.0,15887,Nagpur,Fully furnished,4243495
4161625,2,3.0,56533,Nagpur,Semi-furnished,3948498
4106005,2,3.0,5733,Nagpur,Unfurnished,3449202
4450417,3,3.0,51639,Nagpur,Fully furnished,4290168
4276061,3,3.0,78758,Nagpur,Semi-furnished,4163397
4883257,3,3.0,76755,Nagpur,Unfurnished,4487136
4075868,4,3.0,91302,Nagpur,Fully furnished,4218506
4443318,4,3.0,68618,Nagpur,Semi-furnished,4226362
4781135,4,3.0,69528,Nagpur,Unfurnished,4352076
4894153,5,3.0,47578,Nagpur,Fully furnished,4600790
4355590,5,3.0,57735,Nagpur,Semi-furnished,4080882
4194985,5,3.0,30084,Nagpur,Unfurnished,3636492
4053622,6,3.0,5677,Nagpur,Fully furnished,3666960
4066516,6,3.0,12031,Nagpur,Semi-furnished,3565399
4808527,6,3.0,47016,Nagpur,Unfurnished,4218918
4867169,7,3.0,22471,Nagpur,Fully furnished,4408561
4129785,7,3.0,51051,Nagpur,Semi-furnished,3840134
4990253,7,3.0,82720,Nagpur,Unfurnished,4568522
4054138,8,3.0,9547,Nagpur,Fully furnished,3670592
4753029,8,3.0,50205,Nagpur,Semi-furnished,4323653
4869595,8,3.0,41286,Nagpur,Unfurnished,4213392
4222511,9,3.0,60651,Nagpur,Fully furnished,4101915
4359925,9,3.0,80983,Nagpur,Semi-furnished,4183838
4883868,9,3.0,14450,Nagpur,Unfurnished,4053794
5006627,0,3.5,28912,Nagpur,Fully furnished,4653774
4773870,0,3.5,79131,Nagpur,Semi-furnished,4618882
4603562,0,3.5,85031,Nagpur,Unfurnished,4368036
4674979,1,3.5,915,Nagpur,Fully furnished,4210473
4863586,1,3.5,95006,Nagpur,Semi-furnished,4775905
5454562,1,3.5,42694,Nagpur,Unfurnished,4784814
5557812,2,3.5,15766,Nagpur,Fully furnished,4995846
4672665,2,3.5,33018,Nagpur,Semi-furnished,4241240
5038613,2,3.5,21635,Nagpur,Unfurnished,4315700
4707020,3,3.5,91781,Nagpur,Fully furnished,4761302
4904266,3,3.5,26507,Nagpur,Semi-furnished,4377455
5436026,3,3.5,16179,Nagpur,Unfurnished,4590895
4834174,4,3.5,26744,Nagpur,Fully furnished,4462803
5518132,4,3.5,58186,Nagpur,Semi-furnished,5048622
5165915,4,3.5,94111,Nagpur,Unfurnished,4832398
5048853,5,3.5,30192,Nagpur,Fully furnished,4645234
5270195,5,3.5,76808,Nagpur,Semi-furnished,4952004
5496269,5,3.5,34846,Nagpur,Unfurnished,4731091
5126396,6,3.5,70187,Nagpur,Fully furnished,4937239
5006234,6,3.5,30642,Nagpur,Semi-furnished,4453839
5110522,6,3.5,3960,Nagpur,Unfurnished,4227178
5449975,7,3.5,636,Nagpur,Fully furnished,4768796
5457771,7,3.5,6607,Nagpur,Semi-furnished,4660859
5271459,7,3.5,79558,Nagpur,Unfurnished,4799515
4738089,8,3.5,98673,Nagpur,Fully furnished,4777509
5093201,8,3.5,29542,Nagpur,Semi-furnished,4496813
4817647,8,3.5,14493,Nagpur,Unfurnished,4036076
5544386,9,3.5,78518,Nagpur,Fully furnished,5291617
5581012,9,3.5,12585,Nagpur,Semi-furnished,4775320
5044612,9,3.5,57555,Nagpur,Unfurnished,4466020
5718533,0,4.0,52422,Nagpur,Fully furnished,5389358
5893932,0,4.0,31355,Nagpur,Semi-furnished,5253276
6121120,0,4.0,47675,Nagpur,Unfurnished,5382946
6050951,1,4.0,99976,Nagpur,Fully furnished,5930617
6125110,1,4.0,60633,Nagpur,Semi-furnished,5603886
5594747,1,4.0,61944,Nagpur,Unfurnished,5037462
5793516,2,4.0,20770,Nagpur,Fully furnished,5239433
5494122,2,4.0,63497,Nagpur,Semi-furnished,5106280
5811329,2,4.0,21430,Nagpur,Unfurnished,4957643
5261319,3,4.0,37174,Nagpur,Fully furnished,4902099
5556276,3,4.0,53776,Nagpur,Semi-furnished,5087677
5566176,3,4.0,69643,Nagpur,Unfurnished,5040799
6078983,4,4.0,76820,Nagpur,Fully furnished,5784106
5482156,4,4.0,88974,Nagpur,Semi-furnished,5229569
6086470,4,4.0,11267,Nagpur,Unfurnished,5096778
5691525,5,4.0,18798,Nagpur,Fully furnished,5116008
5589978,5,4.0,84995,Nagpur,Semi-furnished,5281952
5287383,5,4.0,4488,Nagpur,Unfurnished,4406834
5358980,6,4.0,18811,Nagpur,Fully furnished,4840050
5325839,6,4.0,26745,Nagpur,Semi-furnished,4711141
5969644,6,4.0,35897,Nagpur,Unfurnished,5131097
5969204,7,4.0,97153,Nagpur,Fully furnished,5788281
5763541,7,4.0,70741,Nagpur,Semi-furnished,5315279
6144640,7,4.0,55385,Nagpur,Unfurnished,5378022
5626382,8,4.0,65256,Nagpur,Fully furnished,5312642
6047832,8,4.0,40676,Nagpur,Semi-furnished,5352322
5913599,8,4.0,30165,Nagpur,Unfurnished,5031869
5378590,9,4.0,17457,Nagpur,Fully furnished,4817614
5948275,9,4.0,51992,Nagpur,Semi-furnished,5330572
5248944,9,4.0,97508,Nagpur,Unfurnished,4894203
6709182,0,4.5,1284,Nagpur,Fully furnished,5900050
6652430,0,4.5,90597,Nagpur,Semi-furnished,6240526
6403134,0,4.5,21852,Nagpur,Unfurnished,5478619
6340916,1,4.5,67663,Nagpur,Fully furnished,5993711
5947824,1,4.5,62731,Nagpur,Semi-furnished,5499645
5900501,1,4.5,90161,Nagpur,Unfurnished,5476367
6116696,2,4.5,7885,Nagpur,Fully furnished,5445667
6113848,2,4.5,48505,Nagpur,Semi-furnished,5537108
6219570,2,4.5,80342,Nagpur,Unfurnished,5662708
6155186,3,4.5,10544,Nagpur,Fully furnished,5482413
5915063,3,4.5,54779,Nagpur,Semi-furnished,5405724
6451287,3,4.5,40826,Nagpur,Unfurnished,5600986
6001134,4,4.5,41767,Nagpur,Fully furnished,5536509
6758375,4,4.5,72010,Nagpur,Semi-furnished,6173760
6183618,4,4.5,35393,Nagpur,Unfurnished,5344252
5826334,5,4.5,6024,Nagpur,Fully furnished,5172211
5860264,5,4.5,82750,Nagpur,Semi-furnished,5509711
6478435,5,4.5,88302,Nagpur,Unfurnished,5887560
6696984,6,4.5,14280,Nagpur,Fully furnished,5908267
6635066,6,4.5,73463,Nagpur,Semi-furnished,6063831
6041241,6,4.5,95418,Nagpur,Unfurnished,5570501
6527214,7,4.5,61181,Nagpur,Fully furnished,6043857
6030644,7,4.5,70300,Nagpur,Semi-furnished,5551315
6129643,7,4.5,67453,Nagpur,Unfurnished,5463432
6425688,8,4.5,64785,Nagpur,Fully furnished,5974260
6149538,8,4.5,87880,Nagpur,Semi-furnished,5741910
6682471,8,4.5,42322,Nagpur,Unfurnished,5744909
6284515,9,4.5,51604,Nagpur,Fully furnished,5772236
6400742,9,4.5,50758,Nagpur,Semi-furnished,5710142
6542430,9,4.5,21630,Nagpur,Unfurnished,5498724
7586410,0,5.0,27103,Nagpur,Fully furnished,6781746
7412773,0,5.0,19635,Nagpur,Semi-furnished,6448028
7250228,0,5.0,17688,Nagpur,Unfurnished,6156310
7597061,1,5.0,58318,Nagpur,Fully furnished,6967557
7860882,1,5.0,46439,Nagpur,Semi-furnished,6957340
7892370,1,5.0,94880,Nagpur,Unfurnished,7123176
7812315,2,5.0,7965,Nagpur,Fully furnished,6827642
7580825,2,5.0,11230,Nagpur,Semi-furnished,6512040
7493327,2,5.0,44009,Nagpur,Unfurnished,6488716
7228325,3,5.0,57503,Nagpur,Fully furnished,6647678
7863796,3,5.0,38940,Nagpur,Semi-furnished,6894677
7245705,3,5.0,53631,Nagpur,Unfurnished,6338350
7549226,4,5.0,93316,Nagpur,Fully furnished,7109277
7356996,4,5.0,29765,Nagpur,Semi-furnished,6424187
7503014,4,5.0,44192,Nagpur,Unfurnished,6477563
7748190,5,5.0,86282,Nagpur,Fully furnished,7216244
7638988,5,5.0,94726,Nagpur,Semi-furnished,7029546
7312690,5,5.0,24565,Nagpur,Unfurnished,6197542
7431237,6,5.0,90636,Nagpur,Fully furnished,6978806
7102456,6,5.0,28283,Nagpur,Semi-furnished,6191663
